1989,8450,5981,5190,639,8911,6648,4030,2902,1880,5728,1535,578,6914,828,1779,6154,1787,5370,4389,8777,8169,921,1610,4385,2175,8950,6276,223,3802,2696,7708,2334,3913,7852,1619,8880,8437,8656,7095,1877,24,5976,7466,8485,6928,8796,8657,6334,2921,8628,3377,2579,3525,4413,6676,7479,3221,1243,4150,3044,2063,134,3247,8404,3010,2893,3878,1567,8546,3026,1746,5795,4177,2907,1167,1569,4878,2364,5173,5556,3022,3406,4545,1991,1862,1507,4962,3025,1491,4087,4318,6827,8626,2051,3967,259,2537,8241,5140,6386,761,3757,6144,5569,3314,8395,3604,4174,4553
2051,2894,1787,221,1113,4413,5586,1785,3419,2172,5976,2320,4428,6846,8219,2062,1130,4134,251,9000,5569,6071,5568,1736,2371,795,7135,1877,5769,527,2334,5250,4143,5253,6355,6379,8405,6483,2369,8657,5238,2919,801,3242,7410,8961,8412,5229,7125,226,1561,6909,7145,2303,3595,1072,5795,2126,8097,1963,2175,7338,2364,1972,1308,1478,6686,640,4056,5790,1278,1716,5240,2359,1812,7845,1058,2159,3991,8493,3478,1242,1886,6091,3864,2901,6022,2063,5172,1090,1732,1428,2410,9005,606,4388,3838,826,8738,591,1069,3847,6337,2047,7736,2576,9021,4385,3220,981
654,6517,8315,2050,229,547,1253,1560,2173,1800,1035,474,2338,2123,1432,2056,877,8952,2516,3959,5113,1284,1886,1977,6070,6018,2214,5560,3863,7556,3229,4312,6747,3151,2062,8881,8438,8498,2371,1033,5161,7851,5190,4105,6002,2051,599,5792,940,7496,8540,8626,6216,8103,1879,8880,5976,5734,7526,1328,2464,3426,1184,1275,3947,8755,4596,2364,3556,2306,3712,2035,1787,1991,6633,511,1465,1020,605,1071,7475,7400,6144,7585,6543,812,5736,4631,859,1628,5160,3696,5559,3720,5975,8546,955,1564,1185,6911,8769,4059,1029,7842,6768,8542,8505,1226,3183,7481
3863,6725,3233,5242,637,7179,1436,5102,1128,5217,2576,773,8546,1570,3211,787,6686,831,5178,7898,2995,3777,3809,1208,8796,3981,5228,3289,1058,4413,6939,1355,5173,7244,771,5392,3864,1157,2975,2952,3025,7720,6919,1226,5247,5560,6175,2062,3026,5174,5175,4542,6076,3967,2564,1905,789,1787,8493,6813,2307,7758,2965,4539,4631,1977,1255,1932,2823,2359,1108,5370,3184,5073,2961,4609,5230,674,3353,2981,6639,270,219,3019,2899,5238,4545,2971,5606,1769,6768,2171,6660,6054,5142,3308,2056,3838,2395,2882,1440,1883,2773,6649,1509,8259,2338,1809,3413,3283
1903,6725,2332,1877,6015,8885,7475,2371,4964,5206,2359,4297,6354,27,7125,8942,5556,872,6145,8546,1369,5796,6142,3184,3946,1024,5976,1620,3920,7140,2688,2173,3315,946,5559,3838,4413,3025,5266,1302,5122,2369,547,5370,5989,3828,5191,6019,893,5822,5982,3422,219,6645,6043,251,6713,3029,3749,1474,645,2356,4388,6372,3903,599,3433,4201,871,5073,2334,2548,8886,507,660,2408,8881,3475,1522,3461,8458,1866,1517,1561,3421,1507,35,1864,2159,3607,6339,2574,1879,1461,3938,3179,5569,3791,5114,5712,8406,4153,5736,2056,5221,5087,600,5247,7341,2073
1215,3285,606,5870,5102,3047,292,597,2973,5160,1429,2489,3999,4696,2754,2587,5266,1862,4013,2048,2056,1173,4109,298,426,2603,6922,6137,5025,4704,563,507,2893,3973,4053,8806,7474,5560,6504,6808,3558,3945,7698,2334,8993,2051,5566,5256,2359,2937,2534,6725,1382,5387,8448,5763,5586,2823,8795,3878,8396,1252,7763,2901,3800,6015,8625,637,1301,8161,8613,3985,5190,2939,3439,1769,2100,6146,7425,2338,4962,7454,581,5556,5976,4965,2173,1880,4060,4742,1390,5140,3863,4550,4684,6306,962,2151,3184,7714,4529,7527,2604,5246,3838,4660,3025,6375,5173,288
271,1769,2172,2062,5096,8226,4746,1099,1596,5218,7129,2680,5025,2359,2057,5622,6652,3386,7184,2159,2499,3150,2795,6499,2452,1357,6372,8442,3864,2897,220,2205,2338,4155,5069,2056,9060,15,7397,3071,8796,1225,1673,5206,4176,1963,3791,3025,639,5220,3601,1191,2047,1347,6914,2150,2878,2981,1502,8739,1876,2059,228,7400,5097,831,1866,5764,3428,3676,7835,6130,6642,5895,3569,2369,3029,1308,4985,8080,5804,7164,5173,3982,3741,7255,3449,507,2907,214,178,3951,3412,2214,1921,3175,4916,600,3963,988,4385,1421,2549,7133,1787,7425,2217,134,2950,1779
5793,3308,3354,1430,3847,5897,5568,6091,6018,299,6287,1976,1886,8102,8736,8566,5073,8128,641,2664,2576,5105,3281,5560,5266,2901,2499,2371,1872,5821,6827,4001,4975,8761,7487,134,1075,2172,7114,6197,5804,5352,2408,3356,4388,3029,8682,7346,1090,2753,6641,2047,2558,2051,7517,6293,4519,1324,862,6302,1226,3878,5567,8001,5104,2557,8087,6312,3259,9059,1880,3406,1019,1191,5227,9008,7726,7810,8657,5370,3184,6297,101,1923,5246,304,4246,3963,2338,8395,6268,7176,1440,2750,2151,1380,1791,3959,2541,5556,5094,7332,507,7454,1582,8399,2658,3228,7457,2334
2965,8828,3508,6314,5617,8770,6018,6827,2173,3714,7443,212,867,2813,8395,1465,4078,7344,4040,2939,2159,2350,3895,4053,1972,6135,8000,5228,4076,1104,2056,2901,3876,2885,1243,1881,2924,3369,1812,1068,5982,8783,3095,8748,5173,2755,1705,7456,8690,4017,1862,3133,6633,3920,6091,1291,3897,9005,3024,6347,6936,1878,5712,9054,6031,625,5976,507,4966,3863,8089,827,6052,3756,2047,5198,7184,3431,5573,268,5736,3283,8393,2359,6564,3933,5559,8757,4297,1467,1420,5229,1041,4155,1779,4631,5763,1274,4294,2062,4385,7135,2063,8493,5898,134,1504,2930,8941,2549
578,3025,1976,5220,4015,3963,2334,5113,1058,1404,8941,4332,3026,5804,5712,227,5166,6184,2419,5096,6136,1371,6191,4093,5569,5205,6188,3673,733,5160,591,4575,912,8255,7316,7454,7368,2359,3204,3287,2173,5266,4960,5567,1787,5234,893,311,3441,2541,3863,8168,5373,3873,7324,5559,2159,5620,2063,2733,5556,983,6355,4606,2073,632,1820,2051,6091,2461,2338,3285,2965,1170,2172,7622,26,8546,2537,5753,3952,2062,1375,8755,7750,4631,4845,1801,1883,5557,1769,2369,5210,4262,8409,3114,3185,5927,3044,2016,3867,5178,8657,6018,3711,134,8387,271,270,2177
6522,1779,3527,8626,3222,667,7692,8414,6207,4545,8111,2241,5753,8419,8961,8885,3720,5556,7720,3289,6022,3010,6660,5559,3543,6191,1688,5278,3415,1787,74,5228,4385,6633,5725,507,8408,3847,6024,1785,1770,1429,1184,2026,1024,1548,6387,2205,1370,6808,6031,6186,671,2758,1599,1175,6059,647,3933,3960,2576,2051,5915,1564,5161,7697,3029,1281,8552,1977,3878,828,3887,134,1062,2147,8396,6076,7172,4364,1825,1509,5734,7360,3944,8712,1968,5615,8219,2246,290,5233,5155,1031,3184,1218,6394,7180,2471,219,2901,2885,2214,1876,6373,2334,6984,8418,8412,2877
1880,4927,7897,2172,6399,5839,2364,6201,5096,5167,1787,7842,5973,3878,5194,134,3778,7273,3763,5179,6833,3025,4881,5559,4807,24,7697,7194,3419,2576,2177,2359,5229,5606,6955,3078,655,6084,2952,6938,9008,7324,3283,2047,4970,2369,4962,1924,7881,8578,8938,5976,6725,1540,5266,3717,4465,3208,224,4150,7907,6122,3838,2777,2951,5728,2145,3967,1157,2800,2901,3978,73,5230,7308,1824,5136,7231,4160,4388,1318,8654,1447,3019,1768,6640,3718,7135,7233,2035,2496,6281,7578,1609,2088,7228,2159,1972,6061,2922,3287,4876,1457,6288,5902,26,1825,179,1369,6944
6027,1509,528,4584,4385,1081,3778,5214,507,1041,259,1761,6201,1503,2371,7478,6031,251,5202,3836,1803,2343,4608,4536,2944,636,1802,3014,1024,971,5113,4004,4860,4388,4144,7273,1079,6847,805,1063,3184,2364,2426,1241,5130,3038,3768,2477,6395,2172,6830,8445,4236,5736,3878,2901,1880,2051,3963,8222,5609,606,6135,7539,6070,5976,8091,3475,2579,5556,5228,5627,2061,1530,3499,5980,2971,3971,1383,826,5560,8211,5766,7678,8819,2930,2338,4631,2024,831,3109,5221,976,5199,2063,8168,6197,1468,5224,4964,1778,26,6015,4086,533,4662,4985,3053,3775,4962
671,1966,7147,1880,4962,6741,6359,3184,2056,1301,3749,1968,6640,8885,7325,8447,3057,1812,2205,4876,8783,6151,7854,3185,688,8962,2800,958,7328,5804,2051,507,5204,3745,6725,6284,5867,8763,1977,8395,1787,2223,6345,5752,2047,6290,1522,5217,3417,3923,5567,4734,6543,5590,7088,6935,2897,1324,2928,6161,2901,2371,1304,6666,2546,734,3508,1926,5753,5712,6649,2077,3967,3963,8102,3940,3436,5281,923,7766,6792,8657,3298,8961,3920,7443,7378,1093,654,4682,547,3912,7541,7180,7879,7135,2464,7267,8881,809,5556,4388,2861,1332,2151,2364,2878,5119,1866,8750
2890,2973,5973,3492,809,6516,825,2173,4052,4556,7378,1787,1976,4506,5622,871,3029,2159,2223,3900,1289,3970,6185,923,5319,5389,7248,2371,7135,3379,3025,2504,6091,5573,1880,8750,2047,7089,1404,2056,8426,4454,4514,4799,6149,2287,227,3246,6018,6191,8796,314,1954,8519,1135,1875,828,8051,3740,6944,6293,1489,7555,734,5231,5600,8420,8544,4845,7714,1737,6651,1089,8881,2062,7184,4912,4558,4964,1024,6798,8442,4385,2574,3184,5178,2177,6186,4876,306,3913,4976,4979,8749,507,8637,1878,3308,3202,2750,2172,572,2051,4969,5177,7490,1122,3777,2894,7771
1932,1886,7122,7289,1527,1177,6503,646,2494,7499,1645,1543,5597,3053,8449,3777,2172,2056,7325,3959,4973,5625,2364,2035,1978,5772,5566,521,1064,4389,1400,6024,795,4001,893,3029,2541,5209,3413,1440,2885,907,1862,7465,5749,22,3597,1042,8881,2985,2334,5096,5790,1020,4134,6399,3010,3831,2016,7720,7221,9005,6645,3645,2336,6598,7431,8637,5161,251,1866,543,8168,872,4366,3225,7759,2878,2733,8395,2325,2177,3013,885,3406,4849,2574,3040,829,2392,3289,2461,2961,2919,7135,925,2198,6819,6517,6206,8231,6063,2476,4141,1587,1759,1438,3839,1062,3574
5804,1487,4545,6345,6217,7184,402,3847,3873,2146,2961,4807,7977,507,3134,149,2018,2837,6287,1326,2324,1555,8493,2901,3670,8218,2172,8714,8762,6871,3574,2981,1375,2338,8491,1021,3841,5201,5976,8565,3767,6334,4538,8637,3967,2688,1873,2371,6202,643,949,7898,7556,1280,134,2950,4331,3014,3477,1972,8625,3314,4413,1048,2056,5229,3088,4056,1886,251,8546,4631,2972,6493,2957,5266,2047,6650,5973,4001,733,5714,7776,6503,3872,4152,2971,2177,4387,1489,5559,3518,8177,1031,1878,1853,5736,21,2369,1106,2016,8486,582,848,2231,3582,3959,3646,1225,1200
4157,5140,3762,6831,2008,96,5558,2364,6438,1365,251,1812,589,5559,852,6725,5621,7184,5725,4771,17,3609,3447,2175,7041,1286,3742,3540,3958,1989,1769,4297,4060,8657,2062,1883,1037,3880,3114,2755,3963,8710,9000,3213,4535,2172,1507,7269,5982,5834,5376,4545,6034,8399,7585,5732,1499,3868,1293,1289,7709,3950,2852,2464,3413,2346,2805,5973,7142,4567,1234,3308,4550,6974,5728,4539,1807,2539,1123,26,4631,4148,2545,3025,6802,3838,3721,637,8129,5217,1630,5804,3960,2334,6685,1976,6293,1944,1879,1215,507,5160,563,8796,5232,3185,4346,1403,7372,1977
8763,273,5712,8571,5586,8395,5198,5087,8996,5116,2341,7520,3308,2755,5221,3313,5559,3699,2371,5178,1987,8882,6784,7440,2334,4631,5596,1926,8514,7249,7428,1163,1784,4556,1561,3238,2172,3775,3246,2051,2794,2278,1475,6845,6499,1943,1796,8540,4834,6071,8880,8228,7711,6333,5557,2351,5159,2217,6023,7158,1932,8796,3109,2901,6934,7454,1131,971,2128,6181,7659,1972,7678,5266,2899,2151,6093,5921,8176,2193,2546,796,635,3475,7556,4332,4141,2261,3499,2543,134,5728,8779,2576,1161,5064,5523,4962,6015,3924,26,4559,771,2375,5173,3779,1540,2574,6024,4155
979,5872,1467,5262,2182,5566,507,4257,7369,4388,1428,1488,2411,5617,1514,1825,4144,40,2056,6201,245,4178,2151,3969,1157,8796,1949,6269,4301,18,5834,2491,604,3953,2534,1063,2878,1917,4567,2893,5177,779,5043,2755,3431,5096,3029,3921,5102,300,6188,3604,2375,1976,5559,2978,6091,5063,2002,637,1971,7840,2371,6206,2214,2172,7435,5556,1627,1237,5194,7898,5927,4105,2173,3117,1123,605,3382,8409,4134,1787,1043,98,5613,1750,6522,7899,3880,7711,4962,2334,835,1908,679,6719,1673,6634,7714,2061,7429,8419,5584,7444,265,1938,5567,4514,2205,4160
8989,3294,1015,8762,1124,1777,5231,8796,3406,6052,6964,5010,1576,2212,3293,6777,4563,3180,3940,1393,2575,6024,1306,7697,788,6771,3787,5692,5236,2901,6834,8853,4551,6203,5590,5069,7443,6091,3941,2893,2082,3034,7868,6785,2334,4332,3247,1103,4962,2156,6633,4054,6018,2172,8395,1018,8880,7184,5976,2974,563,3002,3963,6483,7660,1989,5728,2346,7372,339,610,1038,7324,5190,3869,3053,8233,6043,3029,5764,8666,4413,7237,3289,5042,2371,869,2173,3184,7375,8091,8881,272,5246,4520,855,2343,647,3019,5310,507,5371,2981,4385,4175,8202,2971,2576,542,797
710,3025,4542,4240,1007,2105,7771,3947,3412,5624,6725,1801,908,2336,5244,3656,2359,1879,5073,5559,5785,5096,8418,1285,5764,1313,1880,2488,4957,2934,6283,647,674,2973,5804,3431,2950,2047,2051,2036,5795,1972,5560,2173,4310,8393,963,2756,5753,6568,8883,6054,8072,7454,3887,3478,3748,3423,1591,8886,7819,4964,988,5585,2407,654,1157,2058,4413,5890,3963,5215,6295,6929,1367,1779,2154,5649,1582,3910,5243,8540,5712,1683,3374,9043,2549,9,6347,6185,8402,7777,5253,6140,8766,3208,3247,5573,3734,7586,3210,507,5220,6022,4545,1131,29,2062,3922,1385
5712,1972,7168,2652,8493,4224,5597,3847,6655,1976,117,1060,2056,3697,3878,1769,6379,5804,2369,5266,3094,6091,3025,5887,3893,857,5173,1586,1983,3315,1787,1407,2893,4058,6064,1283,32,1524,266,3378,270,1879,2051,2920,3975,4942,5375,1862,8048,3310,1801,5247,1429,4006,5753,6354,7031,4134,1880,5973,3894,8854,2578,2334,2981,5559,3932,1168,1003,8654,6725,2517,5211,5556,3517,2755,4115,6291,7468,3623,2371,5208,3748,310,4388,1015,4027,2472,8395,1517,571,4036,1053,6206,5785,8546,8105,3869,2217,3013,2949,219,4554,4962,1816,1731,7338,1883,2095,4318
8755,1014,8418,1873,7697,178,776,2151,3950,1983,2159,8881,507,5559,5804,5766,3922,2161,5224,6640,3498,121,7666,3543,4388,3244,6935,5378,2166,4053,4876,1913,1721,7131,7179,3116,2901,8761,1499,2359,5042,7364,1517,636,3315,3943,2217,2035,2061,2214,5757,6909,3184,6018,5728,833,1527,6436,5569,295,2469,8219,7436,5878,6007,6225,2933,134,3050,7323,5590,1730,6650,4613,5622,8546,7471,4631,4262,3172,5077,1800,2641,617,6832,3866,6656,1802,3971,8244,3864,2239,2139,1011,2334,5202,2587,7425,6649,2410,4962,6651,5556,3847,1925,1972,3598,2548,3863,7664
2417,7204,3686,7865,1989,2472,6982,8436,17,4200,828,6650,2575,4964,1685,3717,3116,2981,2367,7571,5982,1404,2755,1074,3014,5390,8542,6091,6293,2353,7479,6657,5566,2217,7168,2172,939,1564,6137,2027,2662,1166,6636,171,2035,2315,1977,3105,3231,251,288,2578,387,5210,1226,5179,1219,1276,1451,3567,1042,1407,5559,7225,588,1297,2760,134,1173,7753,1983,665,7664,4658,7459,507,1926,3353,2297,3086,6370,2363,5781,7758,4155,1514,3457,7484,5734,5804,2364,1937,1504,8884,3971,2171,1972,3176,4515,2152,6649,8941,4997,2338,660,6563,4301,5157,5160,2885
7898,5174,2971,8748,8201,6312,1182,3449,4060,8796,4558,5569,669,6822,5567,7513,778,1530,5117,3873,251,6804,3999,8219,5730,4942,3967,5728,8941,2359,2973,6834,5565,1207,4105,1930,6136,4959,5625,18,8408,6914,7053,2539,8447,3854,1263,893,5205,365,3051,3872,5243,1779,288,8940,7443,2658,4960,6201,4612,2886,3913,3444,2369,8420,2364,1809,7095,6725,776,4125,4280,6954,3054,3433,860,2981,3202,625,1596,1769,6331,2108,4277,6937,3749,839,6651,2062,1989,7616,1997,3094,4024,2877,2911,5590,5390,7425,826,4203,7873,5125,1504,3422,35,3184,1880,6666
7823,1401,2170,4088,7416,2051,6191,6636,2895,1177,2159,4545,3988,1977,6018,4267,5730,1880,1989,2056,7061,5202,7273,5608,1867,5566,2381,3444,2175,5559,4249,2971,7226,5615,1012,794,2410,4938,3618,5229,6294,6022,8825,6860,8432,4558,297,8203,3969,507,6318,574,4109,5557,5712,7438,5625,6070,996,6485,2633,1878,1769,1966,2574,1932,1779,4388,1785,532,1118,8885,3880,5982,1308,4621,3027,1604,2173,5211,4176,3778,2217,1397,7430,1866,3832,8191,2369,5568,864,893,1264,5614,5177,5556,3878,134,3836,3025,1812,2951,251,4984,5867,4577,6137,5090,1041,3629
3056,4413,5166,1459,4799,3128,1219,5895,4622,1460,872,5378,5623,1458,1063,4430,2047,3884,2051,3134,1392,3556,6024,5095,4568,1535,1517,4387,1880,4270,42,6639,3247,2056,1551,2062,8755,7912,1769,3037,2576,8497,3131,8657,4001,3863,6989,6339,3566,4056,5728,5209,8395,1110,2175,7600,6045,5559,3963,1567,1812,590,2899,7272,5556,9008,271,1658,7671,241,5751,5785,1873,2755,388,6849,7610,8048,1194,4141,3184,1428,4539,7343,2198,1033,645,2058,5204,2188,6571,5569,1787,1672,4888,302,674,7709,6347,3892,7666,2159,5162,8634,1559,1161,6836,1053,6400,7425
7428,2924,8085,2907,8493,1882,2047,2369,6091,5862,6144,8546,7956,8395,3026,6499,2346,5559,5684,2056,2051,8681,7758,5166,2558,6785,1873,4394,1989,6379,6725,8496,1877,2350,1977,3734,870,3413,9008,1822,3745,5221,2175,1413,2975,3244,4288,1245,7135,8752,7116,1599,6831,5973,5126,737,1198,2576,809,3941,4165,3447,7467,5569,2882,7720,8796,5220,5804,8411,3338,3865,8744,292,7842,8993,3406,6660,1072,2334,134,5728,4769,5732,3185,8013,4631,5013,5112,5265,7443,833,5073,7164,1160,6833,2171,3010,8971,1592,3484,5194,4385,4521,5090,6387,3575,4155,7904,6202
5257,5178,7856,3022,7165,5583,1825,6939,1977,8245,2465,2359,3811,828,2217,4617,8408,1850,6018,6641,219,2981,7751,1053,8998,8543,3477,3516,1801,4631,4006,79,5734,2051,2629,2027,7480,8880,8682,7135,6201,1881,8662,4134,1984,8463,5591,5127,2338,1769,6499,5798,4988,1495,5067,293,5179,665,827,4311,6030,3154,2215,5065,3121,3447,1537,5791,4175,9008,1866,3614,788,8521,3205,2680,5210,1308,3768,5166,5239,3704,4157,5923,4316,3025,1042,2214,1093,6034,1785,2408,5558,2177,661,2205,791,3185,3282,8546,5266,2578,2342,6186,7117,298,2063,1365,2852,3847
3685,157,3227,5975,1496,5764,3183,28,5558,134,3554,3581,6649,3029,3034,4155,2558,1779,1873,1157,4631,793,1785,2062,5734,1305,5172,1788,5229,7499,3025,8865,2897,5560,1992,5712,5807,1886,251,1251,6191,3026,8817,2056,531,1091,5202,1879,2341,7,8546,1971,8757,5982,1374,1438,869,6018,8168,1637,8880,1579,5615,2336,1451,5237,1701,1517,6635,612,950,5270,3517,1166,1525,2636,3416,1880,4964,1450,6500,5559,7372,8115,6182,7233,7663,1030,5749,3945,2371,963,271,4169,1407,2051,5556,2532,1657,5236,3980,3942,8943,4390,280,4227,1007,881,4754,7168
5804,2159,4299,2151,1777,3205,3025,4001,4388,1344,1399,8657,4175,834,5097,3469,2173,3566,3258,2056,6347,3184,4155,4332,8483,844,3054,1882,1977,1191,7618,2359,5569,940,6725,3595,952,5266,6342,2548,3238,3659,8766,2334,2421,8168,8418,6091,5560,3185,3945,2239,3169,4105,4459,2062,3838,4975,2528,7887,853,6043,8631,6018,1887,5206,2364,588,819,4807,5185,6647,302,2933,512,2921,5725,9008,5201,2952,3562,1091,2171,2882,2061,668,5811,3318,6186,2192,1015,3350,3351,4611,4157,5149,584,805,2950,7426,5606,1064,1674,7901,1725,507,1812,4429,4558,1976
1308,8490,5184,8885,2755,5559,1880,1879,219,3131,6284,841,5566,7708,2217,1499,2576,1532,578,5170,3029,1434,1206,7369,4390,2901,181,306,8817,6973,8877,5769,3010,7351,3449,8941,3050,6052,3290,2047,1137,4537,3185,1882,1234,6280,3886,5210,6725,1867,1495,8757,847,776,3760,3838,1560,5976,1809,5556,3694,5242,29,4170,5173,6186,1971,5206,4962,4934,2885,3695,5113,1425,6342,2056,2369,1222,8979,8395,8880,2364,3969,6660,2173,19,830,2116,2981,4801,4336,3462,5191,659,3064,5190,2769,1800,4177,3406,2913,8320,2537,2890,984,3938,1262,3910,25,7555
1018,6334,5177,2471,4318,2028,971,1517,8941,5374,5559,3999,8626,3519,6725,1182,974,3947,3198,7720,5769,1977,6831,2375,3725,1878,1972,2998,8378,3010,2062,4413,1079,6522,3244,4939,4385,7522,5219,2151,448,1049,1440,5185,2173,4631,7709,5585,2981,7321,6283,844,251,42,3836,5228,507,5240,6339,4962,3787,1873,2878,4533,7348,1063,1506,261,5230,4716,2961,6645,2364,7369,7400,3974,5671,3845,8880,2334,3029,2338,2205,2572,2570,3963,5894,4982,4001,1879,825,1507,3666,4134,949,5976,6055,1212,1632,2549,3866,6163,2477,2056,5192,5190,5764,5757,6039,3752
1932,2051,643,5139,6334,3974,6034,6725,5871,2237,1455,5559,1787,3244,2574,507,1421,7227,6833,4631,7443,3589,8048,251,4553,3208,3594,3029,7179,1976,3752,1045,2047,3552,843,1882,5451,3406,3498,3958,5266,6949,3985,6165,5127,9015,5804,7842,3489,5238,7454,2338,4611,3028,6069,7385,3986,2305,1769,5808,3052,9052,5178,3004,35,1022,6884,1415,869,8661,5982,1779,5115,4997,3444,3283,4388,8796,851,2919,3038,2961,1777,893,3025,8020,1326,4819,3971,3575,3026,8911,5734,8766,4047,7186,5818,4155,2336,2343,4985,5230,7178,1878,2063,4521,5556,2172,2057,8239
1559,2338,5617,5150,1223,950,613,42,1779,3800,5829,118,7819,1921,5804,7258,5319,5161,2334,3238,229,2015,2576,3283,4390,5566,4584,3160,6057,268,3294,7473,4973,4520,5898,5573,2364,1873,6305,1707,5109,1972,3373,7329,284,1246,3607,5222,8751,140,3410,2058,4930,5822,32,6956,6197,5256,5191,8654,4389,9084,3963,295,6331,2343,1200,1576,1020,3736,3716,6343,5982,4966,604,2117,2469,2667,4532,1222,8419,5173,2502,6629,2172,6632,7467,6971,8487,507,1217,642,2558,6510,2549,2690,1769,1879,4542,2965,134,5201,3025,5306,654,3313,8827,2409,1415,1216
5973,2941,1058,3184,2369,2364,1237,2576,7501,8460,5242,3639,5173,7466,6016,5567,3747,3063,6773,2489,8337,8546,4295,3963,2930,7789,2927,6817,1236,5348,3841,1271,7297,235,2893,6894,2151,1517,3959,4413,976,1535,6047,3853,6024,1432,2047,35,5560,3953,1787,1041,6054,1103,579,8479,4884,6245,251,3038,177,4143,6061,628,1096,3917,7182,1637,5266,5183,2371,4560,4966,5194,1225,907,1977,1779,6043,3971,2175,1407,4807,5712,6280,5804,2965,3025,6282,3175,8168,1282,8547,2952,4607,3863,5211,5228,2466,5770,1318,6725,2961,4631,872,7311,3318,2018,6141,3073
3749,5233,1976,2047,507,1560,3878,976,5807,4175,4064,4143,1517,8487,879,8653,5177,4333,4792,4033,6347,6641,7325,608,4388,5096,2961,2338,1989,6775,4532,4369,7133,4385,1822,7373,2941,1851,8225,19,5905,6943,1163,3420,1499,759,4784,6091,3890,2576,3531,668,1063,5228,1568,5973,1255,2644,3937,589,6709,8734,1508,6139,4896,6379,5566,5732,4876,8168,3673,315,5175,1779,4962,2173,3019,6934,3752,3797,2153,3459,2788,861,7164,1939,3919,5559,6186,5237,3302,3947,18,3086,7888,3963,577,8941,1390,8435,274,4899,5728,2981,761,6020,2341,1972,5569,588
2047,4160,1155,2371,5245,6284,6339,2338,3747,3205,276,4385,8289,3050,5976,2151,2051,4940,1787,2147,6333,3409,4060,4013,6184,5067,281,7324,1522,8076,2052,2971,1226,4221,1285,5785,6640,8404,6349,8033,3094,2159,3735,3954,2172,6725,6018,6649,2364,3268,3029,5712,6914,4389,5238,1977,3567,2686,5194,5253,5734,3804,1874,8766,1917,5161,8487,4978,6138,6,6519,6280,1015,5267,134,5139,6022,8546,1976,974,3184,8796,3686,4631,1126,7528,2061,5559,2538,2177,1404,5140,1243,5190,8395,6518,6341,2939,7364,2889,4055,1316,5804,2901,1779,5582,7400,1098,3838,8223
1002,1877,1787,2172,4876,2755,6070,7711,1769,2173,2205,5573,7545,2933,3131,7136,949,5567,6019,8634,2056,7339,2893,2334,5976,8885,587,7443,219,8513,6776,5278,2159,4539,1042,4388,974,1230,5557,8395,5234,6054,3569,8441,5210,5804,3824,1526,8048,5560,1522,6144,3878,3025,1766,268,8103,1777,1027,2047,4362,6091,3313,3873,3050,7234,827,5814,2530,3247,3065,3246,3422,6785,1666,2057,1262,1930,6383,8242,2975,7678,1374,644,1532,4331,8881,3967,8819,1408,3294,4215,5559,8867,5982,4413,7716,2839,5770,8102,596,2051,1797,7603,3308,4155,5113,6426,522,1880
525,46,3999,85,292,3751,4551,775,5087,3796,4385,3244,3296,2159,5556,2369,7130,5043,1930,4940,5935,6725,4155,1024,3285,5183,1877,5243,2338,1977,990,3282,2047,3920,5804,5037,7956,785,2562,1779,4388,5174,3294,3841,5592,1866,99,2151,4277,1257,2205,4143,37,6273,1989,6070,5560,1031,5558,5067,5567,611,619,6827,219,7680,5712,5730,8878,3997,6015,4452,8178,3532,1924,5157,8708,6813,1788,10,4973,1165,2934,1499,3618,2419,1506,3575,1470,7494,8485,6100,5573,2170,2901,5683,3409,2108,5210,7948,6649,5160,6779,7164,3705,3882,3406,5266,5235,6650
1972,8239,134,2792,1948,7671,7122,2173,578,1291,1088,3184,2893,1567,1779,818,659,7131,3981,1228,2576,1987,805,833,2172,5096,5406,807,2359,6140,1623,7708,6008,5560,5095,2051,4286,6725,2027,6024,2047,4631,1886,5034,2145,1407,8633,3467,3719,641,6186,2941,5204,3945,7948,1244,4548,2961,6018,4803,968,2371,8759,6288,2369,4962,893,2901,1252,314,6660,1825,6635,1565,3607,6499,137,8418,2461,5569,1799,6291,5147,7956,8657,2182,1881,3025,3838,3589,1360,7810,2878,1156,4533,5625,3773,7127,8746,3547,2151,834,5557,6325,5573,4024,3998,2062,2334,570
5727,1099,1878,4966,6832,2704,7709,5090,1244,1003,6301,1433,967,1977,785,4962,6725,6238,2539,440,3059,1024,1386,135,3315,3493,2172,2492,5753,3895,3719,4166,969,4173,1564,2061,6909,1824,1823,574,168,5559,302,1252,2888,6396,8881,6649,2027,5982,2350,5569,2577,3246,6188,1041,3225,3364,5973,1880,2576,5380,5175,1157,2056,4631,6091,4388,5174,2338,1963,507,8940,3873,5804,6817,2278,5564,2359,4417,3955,3086,1224,1095,2063,6037,3699,3285,1404,2455,9048,5244,1940,8493,5121,3872,2783,3838,5097,1363,2890,7341,6477,3967,3014,2793,1171,3998,2215,15
