569,64,99,583,299,552,81,261,562,356,16,645,49,649,142,512,770,565,165,154,648,326,813,620,788,840,478,955,548,497,977,636,329,482,601,785,62,692,314,757,799,445,354,889,159,480,222,684,756,939,178,661,810,474,963,348,943,280,119,689
207,732,241,240,412,790,503,56,222,748,144,159,243,205,755,700,645,149,294,62,892,341,135,688,330,820,706,596,967,287,898,282,87,313,405,323,326,146,182,355,583,667,771,559,765,79,16,581,889,84,242,517,875,955,624,957,824,779,668,946
62,889,139,790,875,56,135,79,409,323,746,938,269,142,810,16,1,405,10,44,797,475,652,69,533,87,326,130,171,91,598,704,891,662,526,779,871,947,480,585,41,565,738,445,296,214,81,295,522,105,442,289,799,808,970,643,934,261,623,559
196,634,741,328,871,393,798,245,864,127,732,445,91,466,62,787,854,960,310,144,802,739,695,142,291,390,23,294,480,773,649,813,277,537,662,53,256,355,295,89,231,938,331,522,517,56,60,659,780,396,14,860,971,970,742,789,442,943,756,375
62,269,324,441,466,326,646,850,559,396,732,533,667,95,604,836,741,813,87,889,514,639,480,680,697,924,781,117,799,220,234,341,675,977,457,419,142,752,672,782,727,16,245,106,211,670,779,274,261,246,521,957,863,959,0,692,724,810,797,809
142,87,405,345,482,160,44,62,889,576,79,882,813,261,533,624,349,89,653,366,329,157,896,480,186,810,756,821,952,765,419,805,155,529,166,606,773,222,170,909,602,745,362,912,68,281,636,224,26,318,929,668,42,587,938,523,695,638,295,323
668,26,889,376,16,813,872,544,508,142,165,62,374,876,810,271,111,548,182,323,684,615,700,699,384,952,779,639,892,60,81,106,845,103,299,338,31,690,492,102,601,143,783,956,934,983,581,183,270,959,413,514,855,491,933,666,361,969,245,13
305,587,730,728,594,194,772,933,852,963,19,165,62,453,613,867,282,445,16,797,756,864,854,224,892,142,868,340,789,0,799,326,475,155,220,889,787,56,702,977,648,757,644,396,146,765,241,786,284,269,620,295,779,850,800,358,353,308,903,617
62,269,16,809,632,142,767,73,804,591,41,406,751,457,487,330,295,144,23,501,636,599,810,703,755,634,859,302,56,581,650,916,950,409,505,323,350,339,813,166,643,954,748,385,914,526,646,929,482,864,270,10,663,165,68,728,515,762,287,368
142,124,43,404,445,813,109,62,269,274,14,677,295,56,177,330,161,756,323,212,831,98,859,209,695,845,972,5,928,784,253,165,883,853,727,144,222,3,583,171,267,146,422,469,505,241,666,900,795,470,889,678,300,325,568,64,468,906,332,746
277,79,559,864,649,743,341,142,941,410,369,854,728,390,615,476,439,457,975,81,40,792,955,915,695,165,307,62,666,15,580,634,821,724,61,152,10,485,977,211,43,877,19,516,337,691,114,552,979,345,177,174,681,810,431,892,49,122,519,186
854,480,151,571,118,911,931,922,142,91,482,492,44,867,387,889,813,531,810,600,76,56,14,222,668,265,540,62,323,479,609,783,155,217,748,389,215,326,929,983,16,558,837,864,138,300,127,940,401,378,86,363,549,475,790,184,93,918,779,87
634,142,177,367,482,881,261,62,816,792,222,404,16,475,756,138,569,255,514,983,512,323,120,397,309,681,889,864,781,645,654,810,585,862,374,858,804,813,668,445,752,505,581,695,636,241,343,909,929,952,684,950,57,149,204,790,610,313,809,451
143,289,963,714,333,146,609,142,881,323,287,773,29,315,501,495,790,300,23,378,165,188,261,645,269,326,785,344,875,202,235,552,977,650,328,295,62,854,445,961,668,98,634,17,482,219,375,465,279,889,648,383,873,733,959,390,845,16,100,579
300,398,81,326,756,142,445,765,374,810,358,790,931,357,77,563,870,62,151,577,410,680,546,695,656,777,581,323,697,703,482,541,248,970,40,696,165,246,773,414,385,0,340,82,791,674,732,948,889,644,779,538,51,52,237,189,757,179,588,537
765,740,908,81,261,144,786,602,484,445,785,759,391,928,716,146,844,257,810,62,356,142,853,657,579,757,23,323,632,294,424,648,255,514,492,762,436,712,907,427,982,43,73,266,269,926,808,92,486,0,799,956,763,714,472,695,733,977,312,764
406,779,400,921,304,966,142,295,739,445,73,414,86,46,261,313,260,79,402,877,874,810,821,552,930,713,139,984,943,207,81,155,538,62,144,70,354,323,218,475,889,64,326,853,303,638,645,109,649,858,173,24,56,617,222,482,892,376,215,900
582,606,62,861,475,791,587,681,944,447,23,684,631,79,323,281,142,952,440,527,424,300,637,56,445,699,438,450,87,585,157,378,96,222,369,245,697,588,269,238,516,0,243,982,165,317,260,756,351,295,901,648,414,248,15,826,892,448,771,70
799,494,482,142,475,229,409,491,325,16,824,21,622,598,62,326,875,813,533,416,58,260,865,445,165,889,448,197,467,440,144,346,15,623,499,378,864,483,392,895,174,782,838,810,64,907,335,269,580,839,706,588,276,208,646,68,146,103,14,489
756,87,585,814,326,79,746,643,142,287,165,100,892,209,428,586,19,14,733,702,339,445,813,952,721,62,102,146,323,367,695,241,568,155,278,828,118,598,269,294,918,889,959,232,482,536,634,785,281,103,494,486,881,977,121,688,410,415,935,645
482,323,405,864,466,409,43,838,509,821,684,378,240,533,242,118,106,744,620,604,142,523,979,348,799,155,445,475,19,281,983,144,681,222,793,305,62,695,85,10,87,617,797,14,225,813,269,645,847,325,546,16,682,609,360,327,56,428,779,146
111,632,654,615,142,813,378,627,299,779,445,75,695,23,716,327,482,58,0,566,87,554,269,497,281,115,146,926,275,492,612,68,983,744,756,732,845,62,61,620,345,542,681,467,968,798,432,458,221,315,165,167,316,438,521,837,910,672,873,453
142,14,62,308,559,668,445,346,0,734,813,441,969,80,26,329,498,602,115,657,458,401,509,269,318,537,480,521,302,843,875,326,615,535,836,390,492,776,613,810,504,421,16,381,892,56,728,222,210,970,858,638,428,911,320,585,564,338,955,960
410,889,16,411,331,733,868,613,85,173,62,92,269,142,294,19,943,652,930,811,222,255,960,165,429,621,482,648,79,639,756,612,158,632,164,785,907,163,155,746,106,875,728,712,445,91,354,5,452,326,637,789,618,336,757,492,780,797,585,779
142,294,16,579,781,382,326,813,802,983,775,248,703,719,634,361,319,62,533,52,895,302,203,684,282,457,728,89,482,269,120,297,673,548,409,105,391,421,528,109,235,301,588,91,119,323,874,889,846,952,824,324,161,623,613,463,619,40,467,165
254,729,348,792,269,62,744,979,56,836,406,593,16,52,628,223,521,491,10,490,146,559,809,889,893,182,405,665,475,977,482,218,445,695,240,810,724,669,339,430,375,565,20,960,514,438,29,571,779,679,0,120,165,859,638,785,87,452,142,70
475,746,523,385,445,552,813,558,165,295,91,977,346,410,971,668,915,16,627,458,26,533,144,155,374,791,142,335,873,338,845,756,480,223,783,657,865,269,45,824,808,87,727,579,482,846,682,62,361,822,838,653,64,643,885,752,326,795,79,177
756,475,409,634,917,285,159,142,71,710,62,250,38,269,797,892,476,680,566,748,445,875,287,813,88,390,487,56,612,447,52,351,329,896,499,681,716,324,144,955,956,87,16,921,899,676,432,733,970,332,943,977,239,222,689,209,318,764,240,538
282,105,599,142,949,602,668,45,959,950,53,469,969,643,0,87,323,453,419,231,794,690,137,333,924,669,160,853,588,267,107,514,591,85,73,581,911,165,562,695,62,409,250,492,714,252,919,556,317,174,733,706,56,299,612,291,480,813,296,810
341,565,32,62,495,755,822,889,537,480,765,617,109,165,638,653,509,550,668,750,475,333,83,73,706,142,69,300,861,695,938,879,378,209,235,20,155,533,899,208,592,206,514,718,748,960,862,746,359,230,220,231,384,640,144,326,751,203,222,323
955,821,482,38,278,380,684,56,639,756,860,142,854,139,292,681,480,838,486,222,907,62,943,354,748,504,323,581,217,475,91,165,596,910,682,414,810,568,100,345,16,326,835,812,406,123,983,297,182,635,779,541,144,465,618,651,889,657,950,668
254,119,950,806,81,326,299,294,756,142,581,480,390,634,742,445,533,426,269,746,415,231,133,895,7,447,552,14,810,947,62,287,777,319,785,875,16,99,165,514,79,0,977,207,484,462,957,32,173,706,759,492,305,222,562,535,166,906,176,831
16,537,294,480,503,367,295,62,164,326,587,895,725,633,799,813,222,142,445,738,360,241,304,261,410,216,457,643,84,960,756,340,87,291,497,133,189,1,695,256,668,240,79,214,387,85,451,576,88,384,285,318,323,588,357,728,482,581,785,808
585,392,821,875,207,744,922,604,440,943,318,480,296,699,970,323,647,142,293,778,605,813,106,613,56,515,326,790,649,441,751,241,756,726,311,752,291,660,62,240,533,507,173,332,799,870,691,981,17,257,409,249,668,610,581,432,659,59,274,957
910,636,62,802,38,48,548,719,949,333,761,142,482,218,245,565,470,257,16,797,823,326,346,480,578,964,165,410,87,241,627,647,713,857,240,133,31,775,32,598,830,856,521,528,17,630,675,157,291,638,615,588,447,732,591,523,311,156,536,682
34,326,375,918,645,159,62,581,182,706,983,889,756,415,79,301,428,149,724,979,142,237,892,180,775,294,833,864,133,711,813,618,171,164,56,600,261,509,875,966,260,2,459,550,779,16,4,101,879,871,397,345,157,638,838,829,215,287,943,773
165,323,186,374,449,201,768,756,718,966,266,135,88,712,151,585,118,618,137,813,492,889,142,824,345,329,410,862,983,404,638,480,46,790,909,222,62,548,219,646,283,217,83,445,587,169,16,333,599,392,245,482,632,87,567,440,608,367,209,84
898,197,16,181,146,269,142,666,27,91,410,755,889,220,165,813,738,668,943,892,810,821,326,62,779,750,367,204,656,157,748,824,632,114,154,427,881,969,445,315,125,732,707,875,672,89,533,205,492,868,53,223,128,860,173,948,544,387,587,977
222,0,892,62,659,744,155,810,971,552,326,756,585,666,358,672,955,315,56,95,836,16,781,106,110,838,533,426,813,830,347,854,746,806,451,495,409,45,340,10,70,266,445,345,338,260,899,821,407,150,277,323,714,593,682,613,161,142,269,578
681,482,147,875,277,269,907,571,586,34,62,898,480,906,142,445,871,684,207,173,287,155,553,61,16,744,693,765,865,594,345,120,515,956,824,614,748,94,892,802,405,68,295,591,918,323,642,374,790,641,687,756,360,99,261,79,603,889,6,596
62,668,426,410,792,694,938,458,810,323,142,695,568,129,774,961,977,385,354,950,326,889,892,8,338,339,928,983,52,684,791,379,952,881,748,645,800,960,813,297,475,587,392,16,472,682,284,140,269,76,414,118,508,834,79,144,767,324,864,829
892,552,970,810,165,761,208,269,645,14,493,279,482,878,99,794,33,779,116,712,231,166,467,813,261,323,982,669,100,895,222,737,512,238,378,445,142,475,521,733,581,889,287,62,16,579,322,684,324,769,956,89,240,612,0,947,688,611,746,354
569,62,522,794,53,492,552,600,727,890,927,713,323,728,354,810,123,756,20,577,645,700,318,285,487,943,628,33,331,566,46,16,96,241,585,589,676,248,588,120,326,314,234,849,650,470,662,596,642,141,142,87,821,245,695,918,192,482,854,61
464,196,941,144,769,447,209,641,222,796,56,480,875,692,16,620,701,785,377,300,338,627,529,367,708,947,645,872,445,514,891,428,173,482,161,935,235,326,756,165,142,14,767,169,79,864,973,269,656,910,116,924,295,405,62,885,243,55,240,838
639,482,142,810,628,813,16,323,451,889,779,20,820,241,756,765,783,225,674,684,255,568,295,330,593,645,146,924,445,492,368,979,569,399,204,62,428,369,577,648,379,581,875,729,821,260,151,950,258,796,230,134,472,771,733,695,52,465,716,175
732,835,248,930,50,276,689,142,154,23,87,480,482,956,875,211,115,779,222,269,626,911,62,950,101,595,695,56,323,681,806,16,767,619,410,927,795,165,445,552,160,810,748,358,0,583,311,892,970,797,161,821,620,872,235,671,326,319,166,102
142,648,16,639,109,796,326,445,127,860,97,793,447,598,810,62,979,609,392,470,853,95,673,684,515,337,10,264,248,805,35,977,786,213,921,947,881,918,695,433,702,934,110,240,665,113,241,480,729,475,846,548,612,777,0,492,643,482,495,550
142,875,333,500,798,733,70,969,968,438,963,56,457,269,38,838,467,744,412,627,822,384,569,198,138,341,16,813,703,62,810,295,130,854,23,859,165,524,586,596,354,906,643,216,480,445,222,634,482,971,35,929,43,566,947,794,639,323,900,533
538,333,977,404,779,848,142,326,486,618,727,270,886,541,564,115,62,514,91,50,299,773,864,889,165,147,691,793,684,568,697,952,746,319,149,752,790,135,56,979,55,422,99,893,370,810,480,269,748,571,588,956,814,38,651,315,668,151,758,175
615,32,195,850,687,618,269,779,637,222,447,282,323,722,891,809,439,628,444,459,765,316,424,290,698,317,38,482,330,977,167,333,48,326,885,164,708,294,598,446,142,639,291,665,376,871,613,924,761,192,159,472,790,16,412,144,331,752,176,785
536,354,756,543,326,374,269,256,142,16,316,457,641,155,610,513,782,947,905,62,43,84,52,144,465,91,589,695,165,733,480,728,821,390,458,441,327,482,368,492,141,392,940,880,372,754,239,61,781,907,970,323,219,92,508,183,133,867,346,238
424,523,261,62,401,323,875,251,662,691,569,303,437,984,669,189,253,816,142,269,533,159,354,701,374,931,316,55,410,756,779,813,810,744,480,165,722,762,943,228,588,400,889,409,26,616,256,652,792,765,16,508,915,239,143,482,445,222,98,657
441,142,956,835,810,165,21,487,483,470,492,636,108,781,298,16,975,630,325,52,702,767,197,645,192,746,151,326,889,472,468,701,270,864,772,82,514,363,599,779,958,339,650,144,962,615,756,287,193,137,535,495,146,392,643,581,634,929,898,62
864,881,222,546,180,77,62,937,144,516,168,234,838,968,603,829,87,480,356,938,733,825,323,248,495,933,921,165,695,582,778,573,924,142,813,840,430,681,703,244,126,296,251,569,39,70,684,585,16,282,163,568,795,847,638,891,810,269,889,278
901,979,40,16,950,62,142,323,285,475,746,960,56,106,478,790,250,445,810,813,780,339,969,480,293,646,591,424,103,523,949,732,781,209,357,260,860,854,533,87,141,138,547,79,697,375,367,440,695,809,324,222,146,776,264,644,160,252,760,835
666,889,139,142,118,17,892,871,87,977,92,44,962,445,439,447,853,472,876,55,740,33,792,499,571,975,452,821,756,558,16,979,813,955,497,746,501,596,728,779,83,60,326,77,615,668,943,769,480,389,67,810,222,573,482,790,220,265,62,691
53,587,89,429,222,444,821,146,732,120,832,347,873,670,688,641,471,440,943,62,16,756,142,711,323,684,896,733,282,977,495,785,37,376,165,571,905,458,363,954,836,650,721,700,727,973,889,121,789,955,929,875,813,852,618,595,91,891,318,764
62,755,703,199,57,957,442,646,351,79,892,835,142,959,756,295,324,269,229,821,151,485,260,16,813,345,163,419,270,889,81,528,632,490,638,137,445,411,634,744,482,91,493,695,383,43,135,109,156,26,682,858,834,786,144,568,905,803,405,346
886,875,706,62,157,588,495,430,979,492,779,295,517,634,977,529,30,186,82,273,368,810,813,889,269,790,146,867,548,410,129,45,445,84,898,756,809,892,305,695,21,612,982,909,94,89,142,248,597,374,618,48,581,853,514,938,794,16,86,595
329,142,193,645,445,482,611,983,78,515,146,33,892,62,909,222,496,307,248,269,323,905,776,486,90,548,789,797,598,533,353,628,762,748,675,740,875,903,406,592,576,149,588,783,457,79,218,480,744,278,338,244,557,0,115,633,344,830,224,807
559,76,479,269,291,392,552,375,667,916,355,645,688,634,248,758,932,235,892,287,133,919,524,810,358,447,969,223,756,861,887,809,323,79,326,256,523,779,702,222,482,165,390,731,144,204,301,142,138,739,651,171,346,882,638,724,623,729,62,155
618,445,222,69,583,750,779,621,792,544,162,482,62,810,91,906,929,323,790,953,307,699,165,660,785,697,281,142,627,406,634,759,243,176,597,638,171,326,829,294,756,549,928,81,282,83,139,17,794,354,645,653,269,480,889,472,892,703,155,628
323,649,630,919,472,810,620,696,326,16,951,374,166,588,813,492,345,452,618,347,938,552,756,62,795,246,859,375,475,414,152,581,318,794,983,815,593,235,862,340,889,748,680,550,718,909,86,558,921,956,332,865,528,196,864,0,233,695,854,241
571,165,62,207,16,668,533,269,854,323,20,451,266,409,142,99,834,64,952,856,819,338,979,146,24,277,883,429,816,326,92,445,746,166,255,779,892,534,649,23,366,969,853,889,218,324,482,123,173,906,911,782,813,639,495,438,294,31,91,619
657,137,808,444,480,33,291,241,278,35,165,264,482,745,889,789,910,801,943,305,440,618,756,822,56,62,777,747,326,142,120,280,581,739,541,457,323,81,292,778,895,144,871,92,65,897,742,18,447,821,78,684,287,782,367,820,148,585,324,44
149,516,62,86,423,402,514,756,693,142,899,963,881,87,384,639,352,703,277,381,596,326,222,577,357,568,300,779,412,880,73,254,864,109,0,33,174,729,762,892,67,422,56,748,115,550,215,269,375,966,480,926,21,552,214,70,949,845,458,424
142,712,874,935,912,445,748,4,975,465,299,783,571,810,374,478,695,428,666,792,680,417,305,852,166,423,648,279,168,289,203,146,62,323,689,326,587,482,316,980,234,938,44,702,294,457,330,943,165,889,907,797,527,269,813,905,878,767,894,56
384,217,165,87,294,207,552,273,319,62,486,812,625,756,173,142,151,445,48,482,56,45,152,853,79,16,557,345,746,269,246,424,739,802,782,235,70,465,458,487,387,892,653,480,149,287,146,388,305,889,5,703,569,728,620,223,523,167,326,10
142,410,16,354,370,385,353,480,238,448,533,850,813,269,165,756,62,728,466,538,24,816,514,765,287,323,316,32,1,648,537,458,56,828,325,68,682,482,477,597,950,453,634,326,498,585,541,335,447,100,154,292,612,381,909,618,364,613,775,810
202,599,340,638,596,222,54,565,842,813,829,194,323,62,310,142,508,947,133,571,937,622,235,756,354,929,643,776,29,141,269,436,146,702,151,3,155,630,838,666,566,699,454,690,223,669,446,791,475,533,289,689,728,809,357,412,482,814,335,484
16,424,625,14,810,918,752,209,351,93,482,938,267,682,832,745,833,746,247,118,326,681,347,225,783,654,765,419,756,265,92,813,15,587,243,142,821,79,467,933,356,514,638,91,325,51,695,473,31,445,166,889,689,235,984,875,410,10,176,323
366,222,907,292,475,667,875,294,151,533,756,547,440,914,648,904,810,260,142,546,116,711,140,841,918,300,866,118,0,707,62,467,541,832,305,581,101,445,240,605,102,47,241,41,358,164,326,713,565,579,580,632,779,764,691,144,98,105,392,689
911,922,118,728,712,916,45,273,899,983,635,405,619,210,733,136,947,62,16,602,777,696,813,326,373,786,265,257,791,472,699,142,889,38,268,351,643,766,557,809,335,569,56,765,52,701,282,890,10,525,354,514,740,323,256,646,329,879,481,8
62,479,68,318,286,668,142,379,943,703,748,15,813,325,374,854,457,348,821,946,495,759,480,16,461,649,586,782,482,240,678,786,432,494,207,552,56,890,463,680,702,864,676,281,269,294,657,326,790,690,133,587,530,972,262,311,1,165,643,898
142,889,669,375,695,956,180,167,793,960,326,299,482,248,219,68,309,475,89,295,54,569,72,854,654,909,588,766,665,269,533,445,810,151,714,62,924,340,323,385,931,615,345,83,698,264,240,257,99,832,279,448,87,565,756,412,975,606,453,666
748,544,950,561,357,345,514,180,163,358,970,932,142,523,240,864,533,482,151,828,806,217,618,445,895,287,458,949,86,977,0,537,854,969,960,402,821,23,1,645,326,62,165,729,121,571,56,781,791,756,581,777,76,295,106,695,480,810,896,954
668,745,784,970,56,142,269,795,437,139,175,62,889,218,245,221,649,533,480,457,171,765,432,191,144,566,449,684,748,877,76,728,788,216,581,392,495,308,650,114,442,514,323,102,810,971,58,165,801,0,482,624,326,81,377,448,441,340,742,50
341,387,761,165,602,889,782,140,141,654,910,728,645,62,33,851,820,727,684,441,83,348,480,652,706,689,853,100,612,311,323,168,336,546,324,482,17,845,10,209,273,881,118,695,892,976,159,813,681,260,514,523,315,142,848,470,668,38,144,541
410,142,970,704,552,756,892,16,588,779,705,531,890,452,176,821,89,783,84,385,58,366,287,323,445,62,638,678,165,482,810,146,568,682,691,273,795,83,0,386,26,895,521,475,326,802,790,649,136,578,516,352,569,218,738,222,392,808,451,263
323,21,485,482,142,62,751,16,326,332,83,209,672,983,618,222,734,297,968,588,684,480,294,680,57,260,824,810,596,499,407,835,420,673,269,938,338,668,813,300,442,799,853,424,729,413,96,579,832,889,126,702,956,768,307,91,523,960,943,859
766,947,934,892,691,26,495,62,775,703,421,889,446,764,16,573,515,482,501,15,875,32,787,256,684,330,296,289,638,323,762,142,445,680,576,886,222,724,779,550,705,338,816,354,521,799,836,677,326,581,114,781,656,911,14,827,957,109,780,406
691,233,87,668,164,142,269,62,875,756,403,809,889,656,302,637,445,790,317,567,892,723,824,189,146,646,535,376,738,333,777,776,648,788,746,16,326,324,300,850,834,724,383,447,409,928,405,148,864,715,338,472,294,475,165,26,441,523,426,236
627,142,475,472,969,943,813,495,171,638,927,892,659,719,845,794,847,93,588,218,139,768,851,574,227,756,445,326,875,62,245,4,16,92,528,695,309,266,523,269,87,144,837,905,810,832,332,77,315,165,790,485,482,908,860,952,114,979,942,954
645,333,62,896,475,646,537,161,457,269,546,494,326,628,120,254,504,348,890,730,295,154,940,695,797,477,798,405,638,514,420,845,772,146,541,876,771,977,16,708,478,522,585,892,875,499,785,472,151,155,222,704,360,445,979,956,379,165,81,588
821,5,238,226,810,968,46,347,58,326,889,983,142,492,291,99,736,588,482,761,498,202,748,457,947,208,374,830,445,783,766,446,975,82,756,13,681,854,801,503,207,853,144,52,336,171,460,165,405,421,946,958,16,907,302,875,637,480,689,116
447,865,587,62,374,858,165,142,634,659,44,668,89,56,810,966,890,14,161,883,269,423,842,588,835,482,131,222,432,26,952,875,274,323,145,230,748,931,508,218,16,878,102,933,410,479,685,144,480,791,492,375,938,834,889,182,618,245,733,300
109,284,214,781,797,935,466,875,672,396,461,142,976,120,769,813,72,533,627,326,147,559,445,27,62,294,23,269,306,203,5,135,134,836,59,581,517,975,295,146,493,87,291,276,100,475,846,848,17,864,31,198,688,979,889,21,289,746,957,718
674,235,392,86,33,335,157,762,608,144,34,62,81,559,823,440,642,514,695,867,142,16,779,977,523,892,304,267,445,165,222,765,385,269,798,96,690,772,938,54,0,177,23,384,323,327,91,613,151,712,641,811,799,494,341,300,280,643,294,935
794,165,142,731,642,533,697,295,889,684,843,16,245,56,86,799,921,62,864,380,678,810,447,868,296,790,269,813,155,857,474,737,502,407,612,602,779,811,616,227,23,202,346,315,326,357,785,372,676,384,231,191,341,876,480,600,581,943,445,253
16,668,548,62,585,457,977,728,106,146,302,142,171,610,703,187,100,323,118,836,983,581,889,166,24,695,97,233,628,617,479,765,415,621,267,790,405,245,649,26,521,40,810,680,273,56,590,618,738,133,859,91,222,333,636,68,813,269,546,241
762,559,516,695,548,45,905,752,618,142,326,733,222,376,230,748,184,354,294,303,616,127,302,467,668,943,873,648,756,882,960,52,165,432,281,23,168,323,649,977,629,3,828,15,636,62,810,713,485,287,790,581,241,207,103,889,330,910,166,813
87,970,261,142,615,941,638,226,489,118,17,172,16,62,77,786,222,636,900,165,810,756,103,889,790,422,748,143,161,979,269,56,323,662,369,241,412,797,843,573,746,853,409,279,537,816,457,1,581,854,125,911,813,33,49,792,268,29,232,177
323,62,907,142,106,171,324,612,621,180,174,67,943,813,38,597,810,756,515,749,501,76,282,526,576,326,760,983,165,435,357,117,269,740,534,864,669,35,474,626,826,451,112,1,100,807,223,447,16,977,881,475,797,25,28,875,271,593,885,769
689,69,445,153,523,918,733,269,79,13,166,597,813,724,60,795,871,345,696,120,142,217,482,99,106,255,20,442,836,875,0,16,348,159,421,156,428,889,254,52,144,812,331,565,676,480,278,827,326,26,207,323,317,457,952,834,492,162,821,62
585,173,62,208,132,977,72,615,726,943,142,875,480,315,648,938,326,247,375,669,691,174,482,19,120,639,662,302,87,10,810,453,180,54,267,492,222,52,914,405,74,746,532,645,323,515,593,341,538,161,909,287,963,820,145,581,452,552,765,191
62,230,136,297,15,681,673,144,421,785,728,695,269,533,150,345,157,889,568,335,294,223,482,944,864,810,891,588,615,915,643,931,865,792,16,649,638,21,779,813,165,791,236,214,222,445,159,142,775,261,852,409,780,946,325,799,809,539,141,97
361,977,71,956,813,392,481,760,16,295,711,970,440,684,761,615,790,287,23,885,482,779,412,241,165,889,62,142,331,915,161,88,323,222,752,445,579,875,87,188,578,170,853,450,298,890,375,643,35,91,43,56,560,498,447,387,144,282,647,329
142,165,447,305,682,62,250,889,892,648,323,191,668,457,166,480,585,897,218,326,983,810,146,692,240,16,335,226,695,756,405,879,285,786,634,482,977,820,813,222,269,273,909,832,8,287,684,566,618,354,949,675,31,921,931,196,332,144,645,612
108,808,889,384,233,508,533,634,748,810,18,19,910,62,648,405,281,753,409,106,956,779,385,333,142,326,650,2,772,645,191,355,16,702,294,256,7,721,305,871,222,746,140,672,879,669,223,51,627,666,445,71,218,680,313,778,832,780,484,875
454,62,182,359,631,765,445,934,284,728,324,883,696,142,129,497,323,406,495,744,161,315,332,950,975,810,597,384,422,188,412,482,222,397,480,947,81,424,372,632,326,791,955,853,135,508,204,478,552,165,26,457,889,490,673,113,269,697,316,73
82,142,10,16,779,831,62,834,249,92,116,359,146,509,323,240,952,947,302,854,332,414,165,931,104,924,218,969,87,144,703,122,182,207,838,438,160,344,480,506,871,565,749,439,752,445,770,813,326,612,475,70,733,983,324,682,810,889,129,620
142,200,405,515,332,95,482,864,134,237,842,793,733,179,638,778,947,165,889,876,326,409,335,62,746,648,378,602,151,437,269,133,569,514,368,215,323,565,56,146,296,821,568,606,723,16,899,784,447,480,603,412,222,756,476,681,564,295,598,612
457,447,943,180,378,26,779,514,287,81,142,105,808,887,515,118,176,482,445,326,334,62,889,790,56,87,16,508,275,537,492,581,360,172,784,135,516,409,218,427,207,147,577,406,606,94,653,58,384,854,767,807,746,906,123,633,641,719,215,327
419,98,135,668,142,911,28,326,840,62,482,443,187,315,537,269,56,829,447,524,689,14,488,145,744,812,94,110,445,813,716,165,480,682,653,16,41,8,222,382,478,333,929,255,505,287,258,24,121,875,728,862,776,781,514,820,892,684,646,154
681,558,341,323,636,174,813,91,142,62,615,779,770,716,428,752,703,889,266,780,684,590,406,646,593,845,421,204,270,643,645,892,326,849,143,905,557,87,16,59,744,354,480,783,400,790,228,79,538,482,943,329,315,438,568,756,616,921,478,18
733,646,892,446,269,389,732,392,222,628,482,62,885,180,333,87,245,830,38,326,977,142,864,375,445,409,83,194,879,675,56,889,511,970,608,118,795,323,821,82,440,302,335,874,203,641,684,273,341,938,261,558,895,345,615,277,81,803,567,144
337,757,53,682,62,671,222,119,116,790,724,684,445,375,260,768,165,76,615,265,632,810,446,369,496,828,142,204,269,746,226,651,326,78,16,271,661,389,581,759,534,756,103,618,560,79,335,138,838,118,20,701,13,323,456,907,0,266,953,56
326,269,360,62,566,955,724,576,581,808,881,409,947,718,165,405,346,186,814,967,559,821,142,282,325,499,274,492,390,748,533,203,480,270,892,898,622,16,341,323,146,222,457,113,163,351,733,982,26,963,392,131,747,665,652,6,100,376,890,746
977,790,698,208,245,964,171,492,410,231,145,903,634,248,165,749,262,16,612,781,547,142,329,457,810,482,845,740,892,794,445,779,676,151,943,959,444,533,495,326,170,19,744,48,756,340,969,652,157,321,46,392,177,699,433,369,240,875,135,257
33,190,147,909,813,548,142,509,854,715,648,480,523,756,62,428,56,685,557,26,58,634,562,482,810,133,585,196,335,731,499,177,668,475,375,751,378,459,44,626,748,241,81,918,16,752,822,790,105,409,400,323,503,127,623,194,929,481,838,10
357,300,785,269,864,482,889,692,969,881,810,423,522,892,670,477,754,681,326,845,756,552,947,742,511,890,708,746,457,700,885,680,165,43,41,445,297,218,323,531,649,64,900,142,265,538,261,62,943,773,912,328,106,911,389,166,424,776,231,924
558,62,23,109,73,287,256,739,142,239,638,130,715,15,294,291,881,16,92,765,56,354,898,892,411,821,422,955,456,973,326,915,539,977,979,440,482,87,46,445,668,649,756,695,579,627,269,369,798,17,245,462,722,335,806,634,375,956,89,363
284,62,266,323,645,854,926,664,643,255,618,521,178,142,77,615,663,329,588,571,381,215,689,151,921,626,749,222,674,686,273,56,668,739,538,239,647,428,790,756,52,974,445,783,967,315,81,751,185,587,44,699,705,947,983,78,682,612,288,409
402,820,257,297,369,142,26,581,458,16,178,212,587,480,837,335,62,969,875,808,681,889,570,721,341,295,594,780,877,165,17,92,756,804,197,810,359,469,679,260,78,682,119,146,419,860,805,579,31,447,950,533,20,81,779,250,445,353,813,547
618,28,152,210,277,459,477,182,387,732,533,87,165,472,585,16,323,269,864,746,72,142,62,947,480,295,384,133,374,287,577,56,605,440,867,151,346,813,228,855,641,871,645,486,276,882,300,499,196,560,130,199,603,546,797,424,396,668,404,250
813,146,62,260,91,681,333,597,370,638,73,648,95,895,269,245,949,445,238,243,142,96,420,4,533,790,191,588,262,378,340,853,818,16,219,508,308,777,209,222,759,459,860,959,642,449,672,30,405,230,57,523,909,466,585,354,100,579,87,668
