152,20,480,62,378,457,820,211,783,21,61,53,813,838,810,127,285,569,703,269,287,479,482,191,146,559,338,659,222,323,71,863,23,142,803
574,726,165,626,472,809,62,445,132,643,96,447,949,969,38,296,790,874,269,834,260,889,695,81,615,781,535,161,287,307,8,142,174,299,440
62,685,269,924,89,297,137,602,56,91,502,929,668,531,452,342,892,323,251,409,687,165,217,756,330,294,695,248,596,142,445,813,840,222,973
142,160,892,246,813,25,335,748,937,581,950,785,266,523,294,231,19,278,912,241,62,693,428,326,779,146,704,445,79,16,634,551,187,222,938
245,335,817,311,318,562,937,62,137,409,632,142,256,340,813,810,607,881,699,775,733,171,87,482,926,943,375,323,289,643,978,889,16,938,432
684,942,255,222,149,723,142,681,668,62,250,17,482,82,627,261,276,16,912,654,952,314,794,810,407,269,522,326,853,46,978,550,975,10,90
924,56,142,62,759,889,165,79,808,16,281,590,508,147,240,378,562,875,307,193,294,908,695,383,795,14,262,524,929,392,268,238,269,568,440
155,72,957,657,645,662,810,222,641,151,2,681,142,207,871,821,102,482,911,263,457,305,763,581,197,62,64,328,340,578,16,889,323,79,186
681,646,501,695,766,222,323,889,217,62,261,384,324,207,801,565,608,165,653,142,56,810,703,854,76,700,26,275,841,630,832,828,480,269,931
790,581,10,62,899,618,42,384,762,929,628,142,191,838,668,892,949,269,165,813,752,977,16,472,170,853,623,858,810,634,521,475,173,696,690
373,492,977,322,638,84,62,676,323,78,193,375,482,179,810,889,921,87,756,16,77,910,684,788,850,142,821,52,222,730,226,970,165,662,319
142,810,62,0,222,511,790,695,813,738,943,977,482,559,165,952,384,871,792,480,326,889,231,643,289,872,728,27,38,95,516,256,129,339,875
760,16,943,142,284,779,404,408,230,385,155,493,655,810,881,62,250,141,909,977,610,115,777,326,580,523,239,648,269,438,939,704,979,789,442
947,142,62,257,832,151,118,581,273,311,871,207,934,792,99,878,43,626,16,708,482,885,585,14,269,370,190,514,160,892,326,323,449,325,786
545,779,480,457,475,246,55,165,775,791,615,144,326,62,279,689,323,811,16,975,281,482,752,135,653,57,142,0,523,260,527,146,546,739,91
270,854,142,173,324,779,405,269,307,447,445,642,542,492,342,144,531,171,480,944,62,98,475,977,829,550,175,800,291,947,14,332,764,615,501
62,52,668,979,548,287,154,326,73,443,983,389,40,763,692,98,533,44,944,479,323,399,709,882,7,809,300,142,519,752,613,515,767,165,103
757,62,300,140,616,496,909,120,892,482,256,14,152,579,627,613,216,43,254,424,634,255,783,142,620,507,269,16,105,184,668,348,165,287,779
587,51,222,62,526,103,3,783,125,576,133,283,256,19,142,588,348,703,811,405,56,445,92,593,653,591,921,970,779,482,79,512,875,538,416
333,146,53,752,411,120,582,981,861,79,869,278,978,959,756,20,695,338,732,457,480,975,390,249,908,323,142,326,502,571,16,10,766,844,895
803,568,356,748,799,62,514,684,846,508,326,10,889,482,583,878,601,977,117,194,32,472,682,240,133,191,91,760,142,68,922,471,16,135,813
632,670,873,16,696,323,62,813,756,725,935,409,141,802,641,155,293,639,962,414,436,684,618,844,240,810,24,979,367,348,142,508,291,916,796
269,696,471,821,523,257,645,87,903,406,165,142,879,260,777,367,158,28,154,813,475,533,392,264,16,742,635,226,585,341,785,979,295,480,222
17,189,408,174,142,914,930,87,969,550,889,641,62,269,339,88,478,154,765,240,699,809,447,256,759,560,482,568,635,440,921,810,149,676,165
813,345,326,269,668,222,815,142,764,977,704,437,540,385,884,822,445,16,807,785,555,87,62,3,482,892,418,797,537,634,27,409,295,184,466
676,62,35,452,644,288,581,357,747,979,656,165,807,779,906,56,332,406,142,305,920,413,268,485,54,405,285,515,389,304,567,193,234,323,0
45,695,244,2,955,781,332,142,445,269,699,99,864,482,155,62,770,225,35,53,323,277,430,17,797,666,222,87,907,16,275,502,514,523,821
721,682,662,818,482,95,723,87,155,697,330,676,142,305,60,480,810,405,16,194,808,248,952,588,62,881,355,445,212,730,165,448,595,240,752
977,925,457,191,165,786,16,837,654,79,91,930,222,410,813,62,234,269,657,407,142,445,326,515,294,593,384,405,329,681,157,335,267,346,15
879,728,782,261,56,16,164,816,362,939,14,87,798,319,854,151,269,274,810,445,52,323,142,969,889,146,300,50,10,852,846,494,194,776,475
500,668,16,269,523,568,326,747,723,99,824,340,222,639,142,445,752,335,581,837,62,767,458,738,233,875,215,550,287,726,876,653,479,465,434
851,151,643,83,482,860,645,142,62,61,475,728,46,68,148,620,165,160,889,844,197,445,622,898,668,219,756,21,816,704,956,248,546,444,406
142,697,56,772,44,82,918,645,466,741,351,323,464,115,326,62,929,447,907,853,821,628,278,535,738,678,451,653,806,409,333,87,641,592,546
41,218,324,11,700,810,783,684,144,16,695,174,269,617,838,503,781,105,3,585,596,142,326,191,20,155,378,337,445,499,980,56,412,134,241
784,738,383,16,879,406,676,445,421,946,438,32,46,329,756,76,326,62,947,3,18,441,51,28,581,33,546,915,23,667,781,108,428,816,269
892,265,903,62,695,793,142,45,405,27,482,269,103,959,79,875,144,53,331,821,558,756,176,668,339,370,222,154,329,70,0,16,14,470,884
272,87,105,968,376,756,222,223,951,790,374,299,207,196,482,695,657,682,329,540,99,950,446,445,648,801,16,154,475,323,969,231,62,645,58
610,248,730,282,91,797,591,773,142,792,358,43,970,440,269,882,73,323,756,147,927,432,947,305,775,650,691,301,354,790,570,64,809,889,766
142,767,711,703,295,792,323,62,756,165,556,29,146,276,523,163,81,185,668,477,631,14,482,396,984,596,816,529,700,436,548,638,697,889,783
889,482,228,269,953,52,172,62,947,107,578,209,88,350,756,241,631,87,929,21,445,912,827,323,648,409,733,31,326,625,142,391,203,291,808
222,600,143,977,947,482,864,507,480,297,634,62,241,847,844,266,898,734,428,295,586,135,207,121,142,937,684,375,834,332,766,269,928,810,938
466,443,813,636,875,820,941,287,333,644,269,810,62,142,838,980,312,323,109,174,753,547,666,558,787,939,814,16,646,482,796,118,557,225,459
680,772,704,222,621,859,738,480,695,445,269,854,0,983,202,62,142,581,875,864,779,898,523,146,824,668,137,931,790,645,245,447,756,14,692
515,810,10,445,963,75,87,62,695,636,269,404,585,323,889,161,183,328,101,16,668,797,443,647,284,414,142,326,421,447,550,627,523,790,947
78,102,61,62,546,614,482,649,559,810,109,344,165,323,222,767,457,16,912,56,142,886,350,146,329,269,449,768,570,265,719,529,296,871,854
329,218,124,326,695,881,729,466,362,283,26,684,315,469,913,451,628,161,589,746,204,154,14,376,335,182,809,772,854,931,142,645,810,813,62
602,205,26,16,241,365,947,326,91,66,425,335,81,628,844,779,167,456,756,303,678,480,761,853,142,492,62,475,504,17,889,324,21,386,620
713,824,174,142,938,813,191,326,875,33,784,524,223,756,907,357,707,737,16,977,144,932,445,645,606,615,512,282,446,405,428,781,281,873,767
21,781,476,977,676,62,134,482,436,823,142,233,404,354,326,406,182,967,300,952,447,473,632,241,165,235,460,405,135,446,188,655,639,344,146
398,970,756,142,529,189,668,578,696,62,657,695,738,581,405,426,269,414,975,300,428,732,638,323,165,445,829,926,143,179,733,522,262,619,821
789,821,929,756,746,62,892,875,142,811,577,681,695,297,940,492,76,95,632,871,825,813,846,810,23,323,931,445,326,180,81,177,939,16,250
480,81,166,77,457,813,524,420,752,15,383,269,764,78,142,58,120,168,791,326,16,684,654,853,782,739,132,548,892,546,873,550,482,955,329
864,588,535,955,345,727,142,807,609,790,959,652,212,214,412,447,764,337,440,838,684,375,929,662,497,695,433,628,509,473,756,165,62,98,892
345,765,638,72,648,637,84,142,16,310,627,198,146,155,892,678,62,590,323,746,326,838,151,222,348,977,480,864,588,744,472,278,358,538,769
222,838,62,700,669,612,447,305,10,151,638,740,333,142,16,332,648,467,20,820,326,298,695,202,248,296,955,756,528,752,362,79,558,301,445
447,943,557,35,726,333,789,480,720,669,303,781,68,157,374,193,245,142,62,968,790,682,236,385,512,402,268,32,341,79,445,495,984,451,178
16,203,568,581,348,87,639,142,984,615,802,475,442,369,482,687,58,354,756,672,223,643,637,629,648,295,924,832,791,440,315,810,125,695,0
323,142,708,512,387,439,889,409,480,58,189,245,384,165,648,445,269,474,134,162,455,89,425,161,924,632,505,488,44,946,925,282,645,62,16
326,835,411,16,144,642,778,445,253,29,894,864,838,414,373,929,279,349,383,853,742,804,638,533,268,983,678,792,734,482,142,881,130,150,222
794,283,792,959,956,708,295,808,68,756,405,143,440,256,269,669,772,16,323,542,115,957,222,695,445,45,728,332,430,983,374,761,581,588,974
596,634,222,781,977,441,756,326,323,496,165,887,771,668,99,302,480,813,32,505,29,62,144,97,376,445,938,580,752,976,728,779,115,924,720
20,563,44,326,569,120,336,810,222,700,323,822,291,588,662,56,154,478,134,121,845,975,447,682,585,116,33,167,659,144,480,16,411,282,62
56,910,533,586,736,323,62,144,288,456,653,513,142,571,222,61,341,267,969,570,918,687,837,421,725,703,339,779,92,756,529,16,146,652,948
963,326,332,515,921,691,821,142,630,567,16,947,533,451,414,705,684,742,77,867,611,618,62,166,587,323,136,568,603,879,165,295,269,695,438
938,235,977,920,270,326,269,173,639,745,834,306,392,643,315,2,238,0,812,813,52,480,821,684,710,62,323,889,752,854,248,689,330,553,469
475,467,142,53,682,445,632,405,62,409,190,331,812,165,889,596,323,92,7,16,44,523,312,714,332,480,864,695,23,56,77,681,691,644,921
447,695,45,329,269,76,790,808,287,289,378,505,16,175,793,370,692,62,142,99,394,217,977,759,475,896,854,204,918,756,652,776,70,738,740
695,142,862,377,241,833,974,655,144,831,129,245,62,366,242,373,651,447,348,756,921,222,540,860,634,464,87,979,853,165,682,829,482,267,905
113,634,422,794,585,78,326,813,269,323,132,905,390,165,576,490,306,277,891,62,810,41,251,445,860,909,571,464,672,374,20,212,376,16,261
480,414,230,875,857,215,813,142,799,50,98,756,775,670,822,231,118,730,942,146,643,482,62,410,546,259,326,569,407,929,794,409,699,792,323
142,21,881,821,329,813,812,676,445,62,64,221,781,130,790,626,889,816,688,977,654,368,636,527,877,936,809,252,51,81,898,938,168,451,183
907,16,62,87,337,120,935,52,552,209,58,859,821,576,569,433,363,138,294,470,618,149,269,142,605,790,478,472,586,892,889,832,326,644,809
64,684,402,410,668,10,226,142,713,874,519,779,323,495,388,241,971,222,219,345,918,948,165,765,783,284,482,637,548,466,756,526,26,52,62
689,559,874,783,501,83,240,924,207,222,872,323,102,688,142,438,174,29,756,699,306,33,548,791,466,827,889,412,56,386,370,482,146,908,295
62,976,587,228,475,938,370,165,480,552,616,358,269,409,691,405,70,853,482,233,969,825,16,889,56,628,673,305,765,441,279,722,457,151,142
379,875,346,222,550,142,33,756,62,695,76,314,813,824,235,94,861,103,165,389,31,101,637,133,344,445,879,808,698,548,651,915,889,326,376
864,537,164,340,407,501,482,977,221,477,2,569,142,292,222,892,323,737,300,976,269,702,813,16,445,708,118,62,200,20,159,785,293,410,313
813,684,871,874,323,142,70,821,628,952,151,255,409,565,585,410,297,893,588,234,791,71,62,892,863,5,431,445,415,934,282,101,942,95,453
832,767,643,146,480,889,323,326,151,142,544,495,11,872,363,335,409,447,297,820,66,947,984,190,76,10,155,898,65,597,16,163,9,793,300
192,638,235,514,695,708,467,644,934,977,790,108,334,125,142,881,287,699,981,824,865,138,625,269,358,540,144,813,77,727,294,84,909,643,311
333,222,813,756,76,38,950,630,332,514,335,7,142,829,62,881,295,480,533,606,299,445,648,845,581,746,898,873,889,810,194,389,717,45,165
911,541,695,628,538,333,155,142,588,751,279,756,485,16,926,928,677,475,885,114,889,326,432,335,789,739,165,981,69,214,813,552,583,128,166
212,96,163,871,62,533,595,456,127,666,657,305,20,23,13,799,779,895,782,172,323,756,292,975,466,475,141,482,234,144,643,633,820,581,222
287,969,636,813,786,207,195,62,217,505,375,696,580,87,133,295,16,172,182,142,340,351,752,330,821,445,127,810,746,756,457,269,613,241,668
56,10,445,703,981,142,291,323,977,691,16,636,170,279,889,419,315,475,641,375,409,697,708,896,581,632,482,331,970,518,929,83,959,326,648
222,889,455,695,611,144,765,240,959,142,956,648,231,615,670,551,2,739,1,194,821,667,405,957,723,603,693,867,370,662,226,606,62,323,890
62,81,21,11,27,957,115,971,799,809,893,142,6,586,710,700,186,821,702,445,833,475,578,468,209,577,338,472,201,296,340,797,620,816,404
416,335,745,541,118,234,563,703,73,594,652,869,367,744,672,765,889,821,752,626,756,408,62,983,332,523,410,56,166,269,813,532,480,564,142
11,756,62,391,949,165,925,597,785,482,824,142,326,389,648,478,16,681,445,269,151,661,746,695,779,850,485,848,480,743,929,797,955,889,602
390,56,248,473,307,101,794,728,606,466,438,779,62,508,710,537,241,142,792,895,602,295,133,845,668,821,889,323,712,141,628,585,99,324,269
477,880,155,480,89,367,822,134,56,810,392,952,795,733,703,748,533,789,331,142,42,62,864,692,569,137,33,9,340,956,724,171,889,779,792
480,445,168,438,649,62,533,368,283,615,782,813,477,638,847,808,973,689,269,643,182,495,889,344,792,87,27,142,468,867,695,57,93,101,950
581,269,892,977,748,142,715,326,668,118,125,302,62,323,445,467,421,542,231,472,17,813,925,23,822,51,864,272,318,342,59,161,350,58,826
222,508,756,142,955,540,848,132,341,62,129,767,165,173,618,181,174,171,730,793,488,269,695,907,447,326,886,744,107,669,440,503,960,451,161
62,165,438,445,16,952,632,56,378,606,231,171,475,263,190,548,889,602,666,826,479,813,414,533,634,326,668,329,801,225,405,825,821,369,139
70,445,16,466,62,476,323,733,689,142,154,559,409,499,110,939,492,373,738,821,114,792,703,412,578,691,858,305,326,389,981,302,656,87,878
390,963,779,756,556,668,174,802,467,269,842,480,544,445,0,297,142,865,326,357,120,695,283,231,267,705,72,620,184,567,636,165,923,767,748
89,354,445,959,482,578,180,44,829,615,666,746,817,889,326,742,621,511,790,477,178,151,890,233,16,723,78,118,809,876,300,874,369,161,142
467,56,295,323,142,692,268,748,169,548,641,287,52,137,873,765,430,326,584,16,144,792,596,889,956,440,387,0,638,864,283,245,980,845,266
726,323,70,333,164,288,142,847,858,943,778,813,1,410,473,892,269,295,834,326,165,626,960,628,23,581,796,480,653,674,643,918,222,300,0
473,151,889,480,883,62,16,837,675,875,738,269,142,977,446,495,756,482,647,762,859,641,730,634,445,326,42,728,857,261,602,924,215,144,651
631,909,142,739,147,756,92,62,482,900,326,410,514,746,225,429,896,243,581,533,385,492,513,889,779,645,974,559,864,354,767,260,795,545,977
14,881,62,752,109,144,397,779,216,375,756,413,832,649,180,889,581,113,142,620,385,580,820,605,323,482,101,311,326,106,269,261,42,302,966
751,465,239,351,222,514,890,668,193,498,209,977,748,907,652,269,405,480,578,142,950,959,943,813,956,16,323,723,970,466,58,613,756,634,889
64,818,648,142,333,165,475,2,874,726,482,75,222,668,865,926,760,943,703,756,643,323,14,33,817,876,695,440,744,62,810,81,581,79,977
952,695,62,315,457,475,496,19,410,593,165,789,287,203,854,628,16,871,767,480,738,445,428,898,56,103,905,15,106,759,240,564,970,599,116
592,854,875,682,62,686,697,445,100,808,309,585,581,392,424,323,116,829,600,165,574,565,166,294,604,736,558,281,16,26,890,222,142,355,271
62,396,166,295,834,790,222,142,143,638,854,346,490,578,943,186,786,58,482,668,323,269,728,79,567,29,282,42,219,56,55,769,428,167,874
157,781,295,142,595,62,207,409,475,16,694,284,220,790,480,929,404,662,323,144,21,29,618,820,386,367,327,269,56,891,438,748,96,422,141
142,268,440,441,912,445,329,941,343,332,477,812,504,267,756,685,88,762,165,605,966,87,748,499,669,765,247,627,319,983,102,407,42,480,854
405,451,391,89,62,133,165,323,454,256,638,846,768,445,492,34,106,738,684,775,441,746,892,231,142,678,297,354,99,907,665,385,389,0,959
0,268,684,375,218,813,390,639,441,585,756,369,445,146,709,602,88,451,186,149,270,326,840,62,377,100,222,440,273,323,165,977,495,392,56
765,431,480,348,284,514,482,669,62,491,422,792,637,222,718,106,379,120,142,33,323,756,32,954,844,24,639,784,983,881,681,658,269,53,642
480,81,960,586,295,634,273,813,924,641,802,326,122,165,889,615,668,222,881,269,435,726,662,764,302,0,410,239,458,533,810,457,566,62,681
52,889,142,590,751,340,703,341,826,256,799,405,714,523,445,813,934,890,13,552,439,680,650,291,118,326,970,132,618,209,738,338,821,482,144
323,146,151,429,495,814,326,585,834,222,56,142,695,426,514,533,106,410,250,232,409,482,850,203,452,860,269,797,706,466,475,62,176,790,810
669,732,450,215,864,668,871,605,482,323,269,267,434,618,756,165,62,777,331,976,810,892,390,859,889,726,480,894,474,16,142,512,457,475,241
832,779,142,300,960,179,889,862,55,790,183,533,977,979,56,929,892,804,475,608,906,447,411,279,445,79,819,335,303,269,326,19,907,834,226
63,154,967,860,52,889,566,632,499,118,16,62,165,440,708,482,929,535,287,634,70,184,131,376,332,269,738,81,539,792,699,450,533,98,810
305,143,256,345,339,921,447,184,62,422,313,533,581,430,370,956,612,344,218,838,618,733,840,222,421,552,216,445,791,24,796,451,810,16,979
789,218,892,353,603,700,95,741,587,634,127,753,266,439,810,875,434,543,790,245,645,447,931,323,761,142,723,62,526,146,31,222,70,174,629
668,695,219,722,633,892,142,406,908,636,615,643,885,947,323,77,645,73,577,582,434,492,52,68,16,813,756,977,779,300,600,504,725,146,631
634,142,812,62,905,452,52,83,482,214,475,935,537,880,745,641,662,774,378,433,173,523,627,884,604,748,620,561,718,282,323,276,889,907,864
684,16,348,920,977,118,748,548,589,142,445,756,269,892,772,300,139,100,196,56,746,551,860,38,10,346,482,91,848,335,435,952,323,695,121
645,870,523,2,28,166,295,326,56,23,752,850,291,323,330,636,482,833,903,335,348,93,721,892,338,507,62,881,815,142,305,733,512,447,930
319,172,323,56,482,142,810,1,412,341,326,952,78,538,50,767,64,615,946,752,445,62,488,40,228,269,116,98,332,364,101,740,423,279,699
16,615,465,790,746,62,701,889,378,87,881,170,79,787,165,142,964,546,323,230,506,703,501,445,269,628,282,247,379,160,756,174,33,682,813
943,165,813,634,783,729,405,837,183,755,918,81,676,673,792,277,771,759,323,786,529,602,613,146,809,142,535,16,255,445,369,979,947,170,43
441,952,142,82,820,889,791,405,480,792,460,697,231,499,533,87,446,31,649,581,482,960,6,363,323,428,146,782,651,39,668,447,744,286,834
295,932,79,648,480,38,562,20,615,810,643,445,474,70,333,211,779,332,537,590,408,235,923,548,62,617,142,160,323,447,300,16,765,636,472
16,977,947,445,15,757,756,884,845,472,171,732,141,142,46,444,62,872,269,863,34,591,495,695,323,639,924,853,889,577,248,898,780,788,81
390,425,892,514,16,228,784,323,79,690,696,326,58,269,82,53,480,865,73,492,332,540,142,439,810,874,37,637,195,210,62,99,405,482,821
854,189,142,62,222,625,810,828,89,435,864,747,0,221,636,900,445,618,392,931,776,475,144,526,684,754,37,338,323,16,374,772,453,157,32
10,142,746,870,440,58,917,282,16,529,813,763,648,49,950,174,814,641,835,885,24,588,70,832,149,92,748,165,606,62,695,45,564,685,368
874,297,662,846,375,91,146,165,445,480,546,541,810,669,98,977,680,727,853,257,623,140,326,482,492,100,836,718,779,16,169,668,152,813,15
931,0,970,738,142,694,792,326,615,695,765,62,267,889,359,188,588,323,912,514,926,618,977,91,961,581,16,628,222,859,785,938,421,620,87
550,166,49,323,849,756,523,612,105,194,892,326,62,760,889,826,58,780,565,142,761,615,269,846,295,744,222,81,91,416,872,300,638,627,810
323,62,650,194,52,480,45,809,944,668,222,142,891,682,159,151,15,459,526,849,882,16,165,810,56,756,398,562,581,767,584,3,330,832,136
269,977,109,144,62,898,482,896,591,864,225,700,101,445,142,351,638,738,438,662,100,357,333,447,296,165,255,751,854,728,400,92,783,508,789
125,548,222,613,810,142,168,287,92,269,283,889,514,834,746,26,323,898,915,930,617,326,480,354,445,649,738,785,62,821,14,745,357,909,826
781,269,148,376,291,26,797,106,756,651,83,445,142,794,296,695,4,809,155,889,948,146,62,495,853,702,733,626,714,911,287,668,193,862,66
16,612,559,695,785,737,257,656,300,476,928,691,445,174,380,91,428,447,977,227,142,38,62,87,659,256,187,756,638,467,889,259,519,260,523
588,62,142,853,326,497,73,486,875,533,943,668,305,19,871,165,354,351,653,65,739,402,843,440,16,324,268,899,75,489,494,963,451,433,21
934,482,813,783,222,143,756,155,418,451,976,43,798,323,849,501,628,142,401,297,792,167,282,889,91,684,588,16,379,614,533,562,643,838,240
480,822,142,440,699,454,120,756,612,136,4,908,385,501,416,710,514,335,475,819,979,701,300,605,62,495,981,727,639,695,879,143,813,51,521
963,410,305,133,333,548,203,699,476,142,480,889,217,926,340,492,482,935,441,813,214,62,838,345,642,146,728,165,605,45,170,645,648,637,16
596,706,52,550,323,451,656,231,234,974,421,62,216,983,135,748,764,226,142,699,602,81,16,925,282,409,445,170,261,625,809,280,14,102,832
588,637,918,96,51,16,269,790,500,476,821,752,747,897,609,652,924,889,838,868,81,480,923,56,153,105,792,375,557,674,261,209,668,116,341
56,241,260,222,907,233,369,795,169,889,8,812,482,142,720,355,744,165,681,693,269,138,62,475,324,146,367,16,393,961,245,636,748,689,620
738,146,193,864,755,719,208,773,235,756,748,68,62,669,64,295,482,752,176,474,703,79,326,223,172,943,181,296,222,378,641,638,853,480,893
223,849,326,482,232,779,620,384,319,209,324,889,525,248,608,151,792,142,809,729,746,367,568,732,62,463,146,16,630,14,56,878,652,684,821
491,96,449,142,949,269,948,293,756,955,536,779,833,0,16,565,5,62,681,634,684,447,91,929,636,438,747,323,658,116,825,274,519,934,628
16,548,783,61,695,323,909,291,523,62,768,587,445,56,593,813,730,592,733,756,893,752,781,10,864,31,241,966,295,910,477,533,91,79,142
785,615,466,810,323,783,49,165,62,977,488,142,406,790,684,733,302,636,357,109,587,24,452,326,963,725,414,981,324,662,643,813,482,946,694
892,176,62,854,431,681,329,952,960,832,443,56,669,367,295,453,695,376,174,276,970,503,848,933,0,889,138,942,760,16,246,150,875,661,613
639,659,428,62,358,281,969,142,585,250,270,384,548,415,960,445,40,278,615,226,531,747,323,786,571,120,600,333,429,43,234,348,977,790,146
861,689,877,16,187,681,960,937,515,142,146,291,234,28,299,905,672,422,353,135,810,310,955,892,165,684,404,440,323,533,123,947,62,343,952
76,813,296,918,480,553,779,516,445,385,942,142,878,235,810,792,99,541,14,498,269,578,772,834,689,797,649,294,62,853,146,10,482,266,827
62,354,875,209,552,854,939,778,482,499,937,955,666,521,146,872,732,819,0,682,106,145,949,678,115,291,323,269,398,244,375,324,343,899,282
495,726,892,326,255,142,917,51,779,215,56,970,969,11,96,71,91,300,16,375,62,727,323,963,889,803,646,984,921,44,848,791,164,934,668
504,928,165,452,790,367,472,881,330,557,142,979,460,819,62,269,445,335,526,458,438,977,409,248,255,231,315,629,795,810,332,970,813,889,595
423,549,853,241,733,695,762,142,587,881,765,330,615,958,321,109,892,144,165,950,813,854,299,721,235,111,957,375,409,864,480,62,910,916,791
457,947,323,62,729,10,50,797,618,821,445,144,514,388,480,977,16,781,470,165,306,65,222,550,522,119,142,789,33,768,54,270,963,680,410
695,681,50,823,150,405,875,790,81,792,0,419,222,326,127,643,482,91,756,819,323,475,191,730,142,810,5,979,145,472,62,502,106,46,109
638,98,388,870,114,777,56,853,464,480,533,773,14,195,300,142,482,152,581,262,450,415,743,16,378,231,222,412,269,495,728,311,544,821,583
565,758,932,791,970,281,144,326,919,376,245,480,645,142,445,821,109,482,52,124,62,99,151,669,960,813,874,947,10,627,781,475,338,323,332
10,569,935,875,460,523,291,892,326,282,62,813,269,495,759,559,323,966,324,733,792,904,802,142,862,874,45,901,684,198,648,414,691,165,482
287,716,493,803,166,575,779,548,906,668,142,62,730,315,592,131,269,323,837,810,915,813,26,16,634,248,947,835,889,692,68,318,523,558,405
323,480,261,550,533,673,257,668,62,762,29,854,703,482,118,892,499,69,907,142,809,413,585,689,779,165,375,514,52,853,756,871,587,447,245
706,521,62,16,445,533,597,64,835,839,146,681,357,602,756,141,118,326,482,860,889,86,875,492,926,440,477,172,596,782,668,92,225,142,410
16,432,245,631,329,695,62,182,569,571,174,889,373,341,447,142,841,300,401,445,269,716,516,295,894,435,403,618,218,227,330,683,909,565,273
62,815,556,868,91,300,68,142,420,445,577,70,952,911,323,348,79,105,222,979,338,892,393,271,87,317,734,491,705,907,692,820,447,480,950
833,909,371,882,146,582,128,294,302,81,533,977,492,822,595,363,550,914,787,843,243,733,188,62,618,269,687,16,867,142,588,955,144,626,217
1,813,753,445,952,58,918,100,16,68,889,142,347,814,864,299,935,451,23,130,323,947,326,552,943,612,245,288,21,746,926,870,145,26,369
662,627,108,651,728,333,482,384,189,930,970,326,64,68,698,852,440,824,236,222,52,291,16,529,732,549,445,92,871,193,165,140,533,634,907
645,142,512,475,194,835,66,796,269,634,334,185,62,695,865,56,822,136,785,165,548,457,628,375,77,514,438,643,38,813,96,312,53,875,326
963,507,142,694,293,455,79,537,491,57,445,339,62,160,219,437,533,875,261,144,593,16,282,890,273,809,326,98,369,794,517,151,699,791,92
517,697,16,142,656,475,62,568,70,706,350,354,52,452,523,620,440,889,197,828,56,477,915,132,832,244,626,324,283,241,700,963,684,876,406
194,605,970,332,144,854,756,588,657,557,797,142,207,668,863,526,847,695,70,336,297,692,983,820,326,943,293,739,960,889,79,681,810,135,618
668,663,870,45,347,733,310,790,480,810,501,142,475,571,949,963,173,634,191,853,222,295,445,78,889,62,881,893,332,282,272,86,144,806,673
559,949,983,436,323,482,662,437,142,41,545,776,883,695,165,830,62,927,367,434,628,346,52,151,689,422,415,269,947,84,222,45,648,966,247
756,62,592,323,947,203,269,480,354,889,721,886,872,445,780,529,785,56,702,977,14,142,250,765,174,515,779,552,633,457,587,38,439,16,279
910,737,620,585,62,222,639,142,548,151,944,323,144,16,631,546,87,278,357,217,952,326,863,297,947,514,568,627,779,235,245,881,115,727,354
116,695,273,62,165,669,889,241,602,776,539,832,328,348,177,592,111,756,428,869,638,354,234,482,137,16,373,958,410,668,533,240,222,226,323
308,790,424,838,28,46,353,695,466,756,533,142,699,441,480,638,640,269,482,442,956,324,62,733,624,797,714,926,403,720,649,634,326,509,892
81,248,178,236,815,323,898,245,79,790,375,764,389,321,810,62,165,117,166,16,883,936,567,587,646,486,337,787,952,813,461,593,602,588,966
233,146,791,292,696,854,378,287,585,62,813,558,978,142,645,514,756,903,16,720,875,293,654,308,516,367,612,351,151,884,28,646,617,642,433
62,105,192,76,24,832,142,909,269,638,853,565,119,81,308,809,613,506,341,438,617,480,422,983,479,482,820,324,472,474,260,187,328,129,756
253,889,332,216,748,947,446,515,305,657,47,53,703,983,139,166,348,16,801,638,58,859,501,567,2,651,79,74,323,939,445,374,142,701,110
751,952,79,165,472,128,142,808,370,765,322,821,375,970,748,843,712,279,781,445,323,893,261,684,598,48,96,222,668,848,326,291,533,253,328
376,848,720,274,864,16,854,447,468,174,338,88,859,833,48,756,907,695,232,56,452,785,791,62,78,142,194,125,445,105,469,875,332,892,490
345,20,151,779,921,445,813,369,910,89,329,297,897,918,733,466,226,514,385,620,340,584,409,541,971,16,179,417,62,853,223,308,21,421,375
296,929,968,875,324,519,579,947,62,482,255,182,918,756,153,795,703,676,534,12,837,142,215,137,773,779,496,175,577,290,160,495,685,508,535
142,932,3,810,34,576,133,62,956,146,977,558,676,41,786,83,375,323,929,732,456,135,952,56,853,813,92,668,288,905,930,552,983,574,28
482,813,142,886,144,326,565,983,480,866,731,220,452,845,618,781,239,62,244,155,889,445,451,976,118,634,876,315,620,779,53,269,55,578,695
165,256,934,559,16,550,881,495,83,65,142,486,405,438,20,62,151,480,336,295,546,378,848,369,383,756,451,593,585,620,421,273,127,204,977
951,813,207,620,516,643,613,165,653,155,326,57,62,305,779,496,929,16,668,868,621,501,96,81,669,831,303,794,926,245,890,766,837,479,222
472,392,147,62,23,578,611,269,326,639,313,899,596,977,741,323,161,787,16,348,716,530,797,209,302,821,653,370,566,695,513,295,224,410,979
222,482,480,816,269,409,810,326,924,432,837,615,1,548,568,16,32,175,762,515,15,631,72,910,128,344,77,684,550,681,146,342,445,627,638
297,120,947,16,62,886,323,326,664,142,648,684,194,699,93,813,708,66,409,559,668,636,296,756,957,498,499,791,889,633,81,477,851,695,513
